Guid,Name,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,IsPartner,IsCustomerPortal,Jigsaw,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__ContractCoTermination__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,SBQQ__CoTerminationEvent__c,test_field_1__c,MyExternalId__c
b40d21a3-2ac8-4873-9e3f-6950eb2b2c62,MzYwOyzZEPjPDvBTPGD,#N/A,125 Howe Forks,Gerholdton,Massachusetts,#N/A,Cameroon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(934) 494-3440,(570) 504-0772 x4935,#N/A,https://hvjzLdzxql.com/zqtVd,#N/A,#N/A,63.89808346032677,651116,#N/A,#N/A,ybHAq,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
9e6f6339-e406-4fe7-a759-cf6186d8a489,Test Account 016-002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
fc6fba05-8fcb-46c6-a4ca-40c435425ea3,cOTzozMaBxudqdrZpkw,#N/A,5034 D'Amore Drive,East Darryltown,Indiana,#N/A,Eritrea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(769) 385-4926,(324) 501-3048,#N/A,https://lrbcplaasrkvax/sbnap,#N/A,#N/A,30.739172422792574,72626,#N/A,#N/A,UGYAb,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
df9f6acc-dfd6-4036-8cb5-45db8f75bfed,jQxkZQFuzjAHGmnBkif,#N/A,47913 Ratke Plaza,North Tracy,Virginia,#N/A,Cape Verde,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(889) 814-9990 K8498,(529) 036-2433 y7797,#N/A,https://wblufcwbddfhdb/pjaie,#N/A,#N/A,38.10528512859073,596554,#N/A,#N/A,ESjZJ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
1ad7e04e-826c-429d-9708-83b61d19c6f9,OorLvOzWpSuFSnDbeMv,#N/A,82598 Hills Mission,East Antonia,New York,#N/A,Guernsey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(916) 340-2995 V3513,(225) 484-7855 x8299,#N/A,https://cuVpNCMpeE.com/KNhsq,#N/A,#N/A,20.249798982904537,57707,#N/A,#N/A,oVgzV,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
fcb2147d-8ef5-4e73-838a-f314f841909e,oqofyINGdmsTprsKSna,#N/A,36595 Kuhlman Pass,Lake Tatiana,Nevada,#N/A,Nauru,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(062) 887-4705,(252) 482-7522 N7653,#N/A,https://dybqjzjjzjzngj/bsrxe,#N/A,#N/A,2.618174423247299,5402,#N/A,#N/A,fHYiQ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
9c75e6e0-7c6e-4c02-8372-f9475e961410,ftMXWUuBvDSFApOOXfa,#N/A,100 Michelina Road,Schadenberg,Alaska,#N/A,Moldova,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(457) 284-1829,(323) 464-3177 x6430,#N/A,https://rmUfPpxLFX.com/QFrKJ,#N/A,#N/A,52.5956350460183,101679,#N/A,#N/A,YSokY,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
31225b57-bb68-4731-802c-e409b0879f7c,anDNDBwwtkSgFagoTHl,#N/A,67450 Mee Crest,Ashleyborough,Indiana,#N/A,United States of America,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(389) 550-2037 h9662,(662) 860-3786 x6595,#N/A,https://MXwhqQywSl.com/cTzZb,#N/A,#N/A,59.5152209741221,854091,#N/A,#N/A,ksxtE,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
947a68e5-7251-48a0-982a-eb3fca5cd529,MdnryKJxpybOR,#N/A,12184 Marlin Knolls,East King,Connecticut,#N/A,Myanmar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5120944679,(630) 979-9709 x7610,#N/A,https://jRqUevakgE.com/wDOtg,#N/A,Banking,73.21234757485374,780,#N/A,#N/A,yeIsA,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
3647f190-286b-4c18-9c1e-f8b3f0dd6857,Chatterpoint,Customer,980 Great West Road,Middlesex,London,#N/A,United Kingdom,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,8.9244318E7,#N/A,#N/A,#N/A,TF South is the leader in Healthcare in Middlesex,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
6e4470c6-e5b8-4ed1-b586-ab5b91cfb3ef,Browsedrive,Customer,1-7-1 Konan Minato-ku,Tokyo,#N/A,#N/A,Japan,#N/A,#N/A,#N/A,4 Riverside Rd,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Telecommunications,7.76395463E8,#N/A,#N/A,#N/A,Wernham Hogg is the leader in Telecommunications,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
c0a4ca5e-6d0e-4954-89b9-7c6bac067db5,MOQOXfGOyAqXTvQklkK,#N/A,720 Rice Highway,Port Mylestown,California,#N/A,Iceland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(636) 627-0124 N7619,(077) 627-9274,#N/A,https://qrrholrxilbdjq/hnrlh,#N/A,#N/A,110.97075767915538,762893,#N/A,#N/A,dxhDB,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
d1601615-62ce-4fd7-8f1f-e29f525ee149,NTPSgEYdICrMh,#N/A,12777 Hoyt Island,Allenview,South Carolina,#N/A,Singapore,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1734762460,(901) 937-9797 x4628,#N/A,https://OBQfSPdhbg.com/PgcbR,#N/A,Banking,18.651913908097086,120,#N/A,#N/A,GBVoA,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
9a526dba-7d32-402d-8112-7e22494a0d7c,fAouYiMoRDsqhZUTSWw,#N/A,829 Fahey Burgs,Laneville,Maine,#N/A,Zambia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(001) 547-3206 i7298,(480) 707-4706 x0180,#N/A,https://xWexULxXAk.com/OmFBA,#N/A,#N/A,43.472307393677646,646179,#N/A,#N/A,ERGpJ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
d7771507-5269-4caa-b10b-259de81fd618,aGXfHxCoyILFIgrzFSH,#N/A,556 Edgardo Court,Samuelview,New Mexico,#N/A,Tunisia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(640) 880-5106 H7886,(408) 770-1469 x2718,#N/A,https://RyaDyVlwJm.com/Yedbo,#N/A,#N/A,2.0386940431455267,958445,#N/A,#N/A,DGJlr,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
196dbd37-8ada-4b23-99c6-ef2a05a533f4,MVhiFUOKzZmuF,#N/A,2260 Fay Knoll,Port Joy,Mississippi,#N/A,Norfolk Island,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5017378339,(208) 818-7694 I6852,#N/A,https://yeugvjzrhqectp/yebre,#N/A,Banking,47.22273979060259,856,#N/A,#N/A,CwIRL,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
54f86948-8394-466b-a442-e3a18e3392e2,QRPoCrncKwzlJhmYoiQ,#N/A,26680 Auer Prairie,West Humbertoville,South Dakota,#N/A,Niue,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(055) 853-0762 S8338,(503) 862-7492,#N/A,https://mdariuukeqolwj/kqobc,#N/A,#N/A,9.867372531865039,228058,#N/A,#N/A,PKCSc,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
46e892ed-b91d-4ef8-ad32-c87505220081,FxeUQrxuNeXcxtmFLaM,#N/A,10793 Moore Road,East Lucas,Delaware,#N/A,Western Sahara,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(163) 244-2065 u0301,(501) 956-5282,#N/A,https://uwWSsQMKfn.com/gcDRA,#N/A,#N/A,26.05884269309268,173882,#N/A,#N/A,YTAqY,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
5bc029c8-f3d9-4000-91f1-b623e71c9fe3,stqJbDLnlaaQXpewvBr,#N/A,17418 Russell Springs,West Blanche,Massachusetts,#N/A,Senegal,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(218) 114-7408,(701) 992-5510 M5339,#N/A,https://lsbulxubjzlwpe/alohd,#N/A,#N/A,132.79950248524756,762842,#N/A,#N/A,pOsaG,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
15dc4fc0-45c4-4f41-8953-98cc0b229f27,XyarcjmVXrZNqkcLHkq,#N/A,660 Rocco Stream,Vontown,Alabama,#N/A,Dominican Republic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(296) 480-3128,(848) 973-6555,#N/A,https://jUjCiQylcA.com/FPiCa,#N/A,#N/A,96.09514706918766,70221,#N/A,#N/A,JpphE,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
2b2a2faf-d8d3-4253-aea4-1e2dae9e11c1,LhJnJHtSZnJPlxGxWBB,#N/A,37719 Hartmann Manor,New Kirk,Nevada,#N/A,Jordan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(025) 398-5177,(313) 224-6831,#N/A,https://EIMnbiYLbd.com/YltGe,#N/A,#N/A,48.19345776855096,564913,#N/A,#N/A,zBboN,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
4b94a9e7-2626-439e-9e18-ca7c0d544ad9,ZWiQHxzOgolJWfaDSjr,#N/A,5123 Emmett Ranch,Wehnerborough,Wisconsin,#N/A,Kyrgyz Republic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(832) 775-7626,(386) 774-4848,#N/A,https://eLguLXCAhE.com/kTATT,#N/A,#N/A,39.83905669962793,393760,#N/A,#N/A,UaDLh,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
b81f43e6-5f2f-4391-ad38-a8f197a45929,GtvtDoJUOwUtrvsnHnd,#N/A,38581 VonRueden Stravenue,East Kristoferton,Louisiana,#N/A,Saint Kitts and Nevis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(483) 058-4794,(398) 620-9793,#N/A,https://hyafmteitshjow/dfbaj,#N/A,#N/A,98.17106210562194,929442,#N/A,#N/A,GQhOT,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
7ad14954-4168-4d81-adce-ab25bc3ed5bc,jYuQdOZeZZKfcWflarK,#N/A,923 Christopher Ports,Ruthland,Ohio,#N/A,Papua New Guinea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(636) 728-1435,(225) 559-9236,#N/A,https://VpLjHlthoi.com/gSnax,#N/A,#N/A,18.71089723790534,691772,#N/A,#N/A,MARzr,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
6bc61ee0-5aa2-4721-a4ef-47c7b8b94000,TtWvCqLinnzAEHNDLej,#N/A,9662 Jefferey Way,Port Sherwoodhaven,Iowa,#N/A,Tokelau,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(562) 783-5970,(314) 910-4892 x5013,#N/A,https://FtQGbCuBES.com/DbDti,#N/A,#N/A,48.91933532590692,646705,#N/A,#N/A,zNZBc,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
3511ba74-2d08-49ce-b817-fbe6ced8b7af,OOWZprojlbjpNUTKQNZ,#N/A,803 Brandon Rapids,West Nelia,South Carolina,#N/A,Germany,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(452) 794-0601,(989) 323-5822 x7580,#N/A,https://nDZIQGVkzM.com/UPzga,#N/A,#N/A,11.252755589321144,664834,#N/A,#N/A,KnVgK,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
812792c1-11db-4b9b-8850-b3d9fe721637,Pixoboo,Customer,19100 Ridgewood Pkwy,San Antonio,TX,78259-1834,United States,#N/A,#N/A,#N/A,P.O. BOX 8016,Cary,NC,27512-8016,US,#N/A,#N/A,#N/A,1.210.626.6000,#N/A,#N/A,#N/A,#N/A,Consumer Goods,2.8711E10,#N/A,#N/A,#N/A,General Products is the leader in Consumer Goods in San Antonio,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
ad9f63d8-d72c-41af-941f-826af73f4a4b,sZjkLxmIgMQgmsokOcv,#N/A,28625 Jeremy Field,East Josie,Maine,#N/A,Bulgaria,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(746) 232-2066 d1214,(320) 224-7238,#N/A,https://rVwiXEBFRI.com/aoasR,#N/A,#N/A,23.79742451131103,6387,#N/A,#N/A,OIbhA,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
67b301e4-3e3e-4df4-9f5e-03ea4e1a7c70,Twitterwire,Customer,BC V6T 1A7,Vancouver,BC,#N/A,Canada,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Services,5.0E7,#N/A,#N/A,#N/A,Spade and Archer is the leader in Services in BC,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
766aab27-7a05-4c0f-bbcd-5c291d5ef609,Rhynyx,Customer,120 Monument Cir Ste 200,Indianapolis,IN,46204-4902,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.317.488.6000,#N/A,#N/A,#N/A,#N/A,Consumer Goods,7.91565E10,#N/A,#N/A,#N/A,Kellerman Corp. is the leader in Consumer Goods in Indianapolis,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
86772088-0609-46c4-b306-f12fdba1bde5,wwSZmmNcCsuqlZKaLvQ,#N/A,725 Dicki Knoll,Terryland,Nevada,#N/A,Senegal,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(742) 635-1280,(203) 214-0748,#N/A,https://jlaldsawxbzpdq/xxdsu,#N/A,#N/A,32.27244213380253,988772,#N/A,#N/A,cAWYI,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
c0791c72-e27b-46c7-8776-5978ff383ccb,FhUmsmzpojNnHpFItnR,#N/A,4135 Crista Road,North Edwin,Texas,#N/A,Eritrea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(769) 600-4325,(540) 789-1881,#N/A,https://jezqffiddlmlfz/vxyvx,#N/A,#N/A,124.40157870881607,867812,#N/A,#N/A,RLPcx,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
d8f1a3c1-50f0-4fd2-b1d2-b5ec9532597b,Trunyx,Prospect,420 Montgomery St Frnt,San Francisco,CA,94104-1205,United States,#N/A,#N/A,#N/A,420 Montgomery St Frnt,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.866.878.5865,#N/A,#N/A,#N/A,#N/A,Financial Services,9.0033E10,#N/A,#N/A,#N/A,Cryptocurrents is the leader in Financial Services in San Francisco,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
5058747e-dbcd-4197-a7f2-c7c22957adc7,ZEtQQrtbBIlIRPPBEHK,#N/A,6249 Jordan Street,Daughertyview,New Hampshire,#N/A,United States Minor Outlying Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(574) 005-3721,(199) 400-4082 l2562,#N/A,https://hhviktvzkkjkhd/dquqi,#N/A,#N/A,67.77208066026203,418125,#N/A,#N/A,rKOmC,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
1e455f93-3355-45cf-b1d8-0c039955139d,jdPeuTkrnOjNOhgGdDK,#N/A,0281 Cornelius Wells,North Josuefurt,North Carolina,#N/A,Oman,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(125) 333-5397 s8362,(516) 567-1902 x5928,#N/A,https://KBveELJPbz.com/sWFyJ,#N/A,#N/A,86.31521042007239,8337,#N/A,#N/A,VzVtv,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
0c7b31e3-9637-4bb3-88eb-79c61c096bd7,JqZWuRmLJEnxX,#N/A,076 Jeannie Crescent,South Evonbury,Michigan,#N/A,American Samoa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3218376236,(719) 402-6071 x7046,#N/A,https://teMfLcRntJ.com/XwzED,#N/A,Banking,6.343245445331269,582,#N/A,#N/A,hHMiZ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
5b0aac39-a91a-4cd1-9702-7c1ee694132c,gLMFkGeTqMmxN,#N/A,4031 Leannon Trace,Lake Wallace,Connecticut,#N/A,Palau,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2758552537,(700) 954-5704,#N/A,https://gdtuocidrvsmus/xsvwn,#N/A,Banking,106.09882511197907,93,#N/A,#N/A,ULKOG,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
a9138909-5ef4-40f5-a6bf-230bc339e056,gzTviNuoThqigkdssui,#N/A,846 Emilio Via,Romagueramouth,South Carolina,#N/A,Croatia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(833) 387-2729,(616) 840-7495 s3981,#N/A,https://awitugxamrecbk/hdbhy,#N/A,#N/A,1.6780663479666722,918195,#N/A,#N/A,gAHCE,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
